,label,image,description,llm_label,llm_idx
10925,sea,seg_train/seg_train/sea/10883.jpg," (E)
The main object in the image is a sea turtle.",sea,{'(E)': 1}
10926,sea,seg_train/seg_train/sea/1895.jpg, The image shows a seascape. The main object in the image is the sea. (E),sea,{'(E)': 70}
10927,sea,seg_train/seg_train/sea/10686.jpg, The image shows a scene of a sea. The main object in the image is the sea. There are also some rocks in the image. The sea is very blue and the rocks are very brown. The sea is very wavy and the rocks are very jagged. There is a small amount of white foam on the sea. The sky is very blue and there are no clouds in the sky. The image is very beautiful and it is a very good example of a seascape. (E),sea,{'(E)': 399}
10928,sea,seg_train/seg_train/sea/19705.jpg," The image shows a sea. The main object in the image is the sea.
(E)",sea,{'(E)': 65}
10929,sea,seg_train/seg_train/sea/19112.jpg," The image shows a rocky beach with the sea in the background. The main object in the image is the sea.
(E)",sea,{'(E)': 104}
10930,sea,seg_train/seg_train/sea/5931.jpg," The image shows a rocky beach with dark greenish-brown seaweed. The sea is rough and choppy, and the sky is cloudy. In the background, there are distant mountains.
(E)",sea,{'(E)': 165}
10931,sea,seg_train/seg_train/sea/18891.jpg," The image is of a rocky coast with the sea in the background. The sea is rough and choppy, and the waves are crashing against the rocks. The sky is dark and cloudy, and the scene is one of wildness and power. The main object in the image is the sea. (E)",sea,{'(E)': 251}
10932,sea,seg_train/seg_train/sea/9752.jpg, There is a big mountain next to the sea. The main object in the image is '(D) mountain'.,mountain,{'(D)': 75}
10933,sea,seg_train/seg_train/sea/19371.jpg," The image shows a vast body of water, with the sun setting over the horizon. The water is rippling in the waves. The sky is a gradient of orange, yellow, pink, and blue. The main object in the image is the sea, so the answer is (E).",sea,{'(E)': 229}
10934,sea,seg_train/seg_train/sea/11765.jpg," The image shows a sunset over a body of water. There are some buildings on the skyline in the distance. The main object in the image is the sea. 
(E)",sea,{'(E)': 147}
10935,sea,seg_train/seg_train/sea/15497.jpg, The image shows a seascape. The main object in the image is the sea. (E),sea,{'(E)': 70}
10936,sea,seg_train/seg_train/sea/12055.jpg, The image shows a beach with many people on it. The main object in the image is the sea. (E),sea,{'(E)': 90}
10937,sea,seg_train/seg_train/sea/1916.jpg," The image shows a seascape. The main object in the image is the sea.
(E)",sea,{'(E)': 70}
10938,sea,seg_train/seg_train/sea/2548.jpg," (E) There is a rope in the foreground, and the sea is in the background.",sea,{'(E)': 1}
10939,sea,seg_train/seg_train/sea/3197.jpg, The image shows a seascape. The main object in the image is the sea. (E),sea,{'(E)': 70}
10940,sea,seg_train/seg_train/sea/8185.jpg, The image shows a sunset over the sea. The main object in the image is the sea. Answer: (E),sea,{'(E)': 89}
10941,sea,seg_train/seg_train/sea/13856.jpg," The image shows a rocky beach with the sea in the background. The main object in the image is the sea.
(E)",sea,{'(E)': 104}
10942,sea,seg_train/seg_train/sea/9613.jpg, There is a beach and a sea. There is a mountain in the far distance. The main object in the image is '(E) sea'.,sea,{'(E)': 103}
10943,sea,seg_train/seg_train/sea/8425.jpg, The image shows the long exposure of a rocky coast. The main object in the image is the rocks in the foreground. The sea is in the background. Answer: (A),buildings,{'(A)': 152}
10944,sea,seg_train/seg_train/sea/10532.jpg, (E) The main object in the image is the sea. The image shows a beach with a large log on it. The beach is made of sand and there is a large log on the beach. The water is a blue-green color and there are some white clouds in the sky.,sea,{'(E)': 1}
10945,sea,seg_train/seg_train/sea/6993.jpg, The image shows a beach with small waves and a mountainous landscape in the distance. There are no buildings visible in the image. (E),sea,{'(E)': 132}
10946,sea,seg_train/seg_train/sea/9573.jpg, The image shows a blue tang fish swimming in a coral reef. The main object in the image is a fish which belongs to category (F).,street,{'(F)': 125}
10947,sea,seg_train/seg_train/sea/6270.jpg, (E) There is a sea and a woman in the image.,sea,{'(E)': 1}
10948,sea,seg_train/seg_train/sea/9981.jpg," The image shows a sea. The main object in the image is the sea.
(E)",sea,{'(E)': 65}
10949,sea,seg_train/seg_train/sea/6953.jpg, The image shows a marina with boats docked at the piers. There are mountains in the background. The main object in the image is (E) sea.,sea,{'(E)': 129}
10950,sea,seg_train/seg_train/sea/14865.jpg," The image shows a rocky beach with the sea in the background. There is a small amount of sand on the beach, and some grass and flowers are growing on the edge of the beach. There are some rocks in the water near the shore. The water is a clear blue-green color. The sky is blue, and there are some clouds in the distance. The main object in the image is the sea (E).",sea,{'(E)': 363}
10951,sea,seg_train/seg_train/sea/17328.jpg, The image shows a seascape. The main object in the image is the sea. (E),sea,{'(E)': 70}
10952,sea,seg_train/seg_train/sea/4412.jpg, The image shows a close-up of a green sea turtle swimming in a pool of water. The turtle is the main object in the image. (E),sea,{'(E)': 123}
10953,sea,seg_train/seg_train/sea/13679.jpg, (E) The main object in the image is the sea. The image shows a wide expanse of ocean with a small sailboat in the distance. The sky is cloudy and the water is calm. The image is peaceful and serene.,sea,{'(E)': 1}
10954,sea,seg_train/seg_train/sea/1570.jpg, The image shows a beach at sunrise. The main object in the image is the sea. (E),sea,{'(E)': 78}
10955,sea,seg_train/seg_train/sea/14178.jpg, The image shows a stormy sea. The waves are crashing against the rocky coast. There is a building on the top of the cliff. (E),sea,{'(E)': 124}
10956,sea,seg_train/seg_train/sea/4865.jpg, The image shows a seascape. The main object in the image is the sea. The sea is vast and blue. The sky is cloudy. The waves are crashing against the shore. The image is peaceful and serene. (E),sea,{'(E)': 191}
10957,sea,seg_train/seg_train/sea/2486.jpg," The image shows a beach with large rocks in front, the sea is behind the rocks, and there are some people walking on the beach. There are some cliffs behind the beach. The main object in the image is the sea (E).",sea,{'(E)': 209}
10958,sea,seg_train/seg_train/sea/9916.jpg," The image shows a beach with blue sea, blue sky and many high-rise buildings. There are also many people on the beach. The main object in the image is '(A) buildings'.",buildings,{'(A)': 153}
10959,sea,seg_train/seg_train/sea/15595.jpg, The image is in black and white. The main object in the image is the sea. The sky is cloudy. The sea is calm. There are some buildings on the coast. (E),sea,{'(E)': 150}
10960,sea,seg_train/seg_train/sea/16284.jpg, The image shows a beach with a large wave crashing on the shore. The main object in the image is the sea. (E),sea,{'(E)': 107}
10961,sea,seg_train/seg_train/sea/10982.jpg, The image shows a beautiful coastal scene. The main object in the image is the sea. The water is a deep blue color and crystal clear. There are some boats docked at the small harbor. There are also some buildings on the shore. The sky is blue and there are some clouds. The image is very peaceful and relaxing. (E),sea,{'(E)': 312}
10962,sea,seg_train/seg_train/sea/19898.jpg, (E) The main object in the image is the sea. There is also a pier extending into the sea.,sea,{'(E)': 1}
10963,sea,seg_train/seg_train/sea/444.jpg," The image shows a lighthouse on a rocky coast. The lighthouse is white with a red top. The sea is rough and there are large waves crashing against the rocks. There are some buildings on the cliffs behind the lighthouse.
(E)",sea,{'(E)': 221}
10964,sea,seg_train/seg_train/sea/8648.jpg, The image shows a beach with sand and sea. There is a footprint on the sand. The main object in the image is '(E) sea'.,sea,{'(E)': 111}
10965,sea,seg_train/seg_train/sea/16122.jpg, The image shows a seascape. The main object in the image is the sea. (E),sea,{'(E)': 70}
10966,sea,seg_train/seg_train/sea/19851.jpg," The image shows a vast beach with a large rock mountain in the distance. The sky is blue and cloudy, and the water is calm. (E)",sea,{'(E)': 125}
10967,sea,seg_train/seg_train/sea/8348.jpg," This is a beach scene. There is a large body of water, which is the sea. There is also a beach, which is made of sand. There are some rocks on the beach. There is a cliff covered with bushes behind the beach. The main object in the image is the sea. Answer: (E)",sea,{'(E)': 259}
10968,sea,seg_train/seg_train/sea/19348.jpg," The image shows a beach. There is a large body of water, which is the sea. The sea is calm and there are no waves. The beach is made of sand and there are some pebbles on the beach. The sky is clear and there is a bright sun. There are no buildings, forests, glaciers, or mountains in the image. The main object in the image is the sea. Answer: (E)",sea,{'(E)': 346}
10969,sea,seg_train/seg_train/sea/786.jpg," The image shows a vast body of water, with the sun rising or setting over the horizon. The water is dark blue and rippling. The sky is light blue and cloudy. The main object in the image is the sea. Answer: (E)",sea,{'(E)': 208}
10970,sea,seg_train/seg_train/sea/12656.jpg," The image shows a seascape. There are some boats on the sea. There are also some mountains in the background. The main object in the image is the sea, so the answer is (E).",sea,{'(E)': 169}
10971,sea,seg_train/seg_train/sea/19213.jpg, The image shows a seascape. The main object in the image is the sea. (E),sea,{'(E)': 70}
10972,sea,seg_train/seg_train/sea/12287.jpg," The image shows a rocky coast with a dark, stormy sea in the background. The main object in the image is the (E) sea.",sea,{'(E)': 110}
10973,sea,seg_train/seg_train/sea/5449.jpg," The image shows a seascape. The main object in the image is the sea. The sea is rough and choppy, and the waves are crashing against the rocks on the shore. The sky is dark and cloudy, and the sun is not visible. There are some rocks on the foreground. (E)",sea,{'(E)': 254}
10974,sea,seg_train/seg_train/sea/19774.jpg," The image shows a beach with small waves hitting the shore. There are many small rocks on the shore. The main object in the image is the sea.
(E)",sea,{'(E)': 143}
10975,sea,seg_train/seg_train/sea/11465.jpg," The image shows a view of the sea from a coastal town. In the foreground, there is a wooden fence and a stone wall. In the background, there is the sea and a mountainous coastline. The main object in the image is the sea. (E)",sea,{'(E)': 223}
10976,sea,seg_train/seg_train/sea/10183.jpg, The image shows a lighthouse on a small rocky island. The lighthouse is white and the small island has some green grass. The sea is rough and there are large waves crashing against the rocks. The main object in the image is (E) sea.,sea,{'(E)': 225}
10977,sea,seg_train/seg_train/sea/2665.jpg, (E) The main object in the image is the sea.,sea,{'(E)': 1}
10978,sea,seg_train/seg_train/sea/11746.jpg," The image shows a rocky beach with large rocks in the foreground and a rocky cliff in the background. The sea is calm and there are no waves. The main object in the image is the sea.
(E)",sea,{'(E)': 184}
10979,sea,seg_train/seg_train/sea/14791.jpg, This is a seascape. The main object in the image is (E) sea.,sea,{'(E)': 53}
10980,sea,seg_train/seg_train/sea/12737.jpg," The image shows a vast body of water, with a person in a small boat on the water. The water is calm and still, and the sky is clear, with a bright sun rising or setting. The main object in the image is the sea, so the answer is (E).",sea,{'(E)': 229}
10981,sea,seg_train/seg_train/sea/13715.jpg," The image shows a rough sea with a pier jutting out into it. In the background, the sky is blue and the sun is shining. The main object in the image is the sea. Answer: (E)",sea,{'(E)': 170}
10982,sea,seg_train/seg_train/sea/7699.jpg, The image shows a large wave crashing on a beach. The main object in the image is the sea. (E),sea,{'(E)': 92}
10983,sea,seg_train/seg_train/sea/15210.jpg, The image shows a seascape. The main object in the image is the (E) sea.,sea,{'(E)': 65}
10984,sea,seg_train/seg_train/sea/13642.jpg," The image shows a beautiful sunset over the ocean. The sky is a gradient of orange and yellow, with the sun just sinking below the horizon. The water is a deep blue, with the waves rippling in the foreground. A single bird is flying in the sky, silhouetted against the sun. The main object in the image is the sun.

Answer: (E)",sea,{'(E)': 325}
10985,sea,seg_train/seg_train/sea/17181.jpg," The image shows a large body of water, with a boat docked at a pier in the foreground. There are mountains in the background. The main object in the image is the (E) sea.",sea,{'(E)': 163}
10986,sea,seg_train/seg_train/sea/13166.jpg," The image shows a scene of a beach. There is a couple sitting on the beach. The main object in the image is the sea.
(E)",sea,{'(E)': 118}
10987,sea,seg_train/seg_train/sea/18827.jpg, The image is in black and white. A shirtless boy is walking on the beach. There is a lighthouse on the sea. The main object in the image is (E) sea.,sea,{'(E)': 141}
10988,sea,seg_train/seg_train/sea/4403.jpg, The image shows a wooden post in the middle of the sea. There is a seagull standing on the post. There are some buildings and trees on the distant shore. The main object in the image is (E) sea.,sea,{'(E)': 187}
10989,sea,seg_train/seg_train/sea/15808.jpg, The image shows a seaside town. There are many buildings along the coast. The sky is cloudy and the sea is calm. There are some boats moored in the harbor. The main object in the image is (A) buildings.,buildings,{'(A)': 189}
10990,sea,seg_train/seg_train/sea/12995.jpg, The image shows a rocky beach with large boulders and a large body of water in the background. There are snow-capped mountains in the distance. The main object in the image is (E) sea.,sea,{'(E)': 177}
10991,sea,seg_train/seg_train/sea/2765.jpg, The image shows the stern wake of a boat on the sea with an island in the distance. The main object in the image is the sea. Answer: (E),sea,{'(E)': 134}
10992,sea,seg_train/seg_train/sea/20033.jpg, (E) The main object in the image is the sea.,sea,{'(E)': 1}
10993,sea,seg_train/seg_train/sea/11772.jpg," The image is of a large wave crashing on a beach. The wave is very tall and powerful, and it is clear that it has the potential to cause a lot of damage. The beach is covered in sand and there are no people or buildings visible in the image. The main object in the image is the wave. (E)",sea,{'(E)': 285}
10994,sea,seg_train/seg_train/sea/10908.jpg, The image shows a small harbor. There are some buildings on the left side of the harbor. The main object in the image is the sea. So the answer is '(E)'.,sea,{'(E)': 149}
10995,sea,seg_train/seg_train/sea/6171.jpg," The image shows a rocky coast with a seagull flying overhead. The sea is rough and choppy, and the waves are crashing against the rocks. The sky is blue and there are some clouds in the distance. The main object in the image is the sea. (E)",sea,{'(E)': 238}
10996,sea,seg_train/seg_train/sea/11495.jpg," The image shows a vast body of water, with a small beach area and a large cliff face. The water is a deep blue color, and the sky is a light blue color with some scattered clouds. The cliff face is a dark brown color, and it is covered in some vegetation. There is also a small amount of sand on the beach area. The main object in the image is the sea. Answer: (E)",sea,{'(E)': 362}
10997,sea,seg_train/seg_train/sea/5194.jpg," The image shows a frozen lake with large chunks of ice. The sky is cloudy and the sun is shining. There are no buildings, forests, mountains, or streets in the image. The main object in the image is the frozen lake.
(C)",glacier,{'(C)': 217}
10998,sea,seg_train/seg_train/sea/9182.jpg," The image shows a vast body of water, with large waves crashing against the shore. The water is a deep blue color, and the waves are whitecapped. The sky is blue, and there are some clouds in the distance. The main object in the image is the sea.
(E)",sea,{'(E)': 248}
10999,sea,seg_train/seg_train/sea/8499.jpg," The image shows a large body of water, with waves crashing on the shore. In the background, there is a large forest. The main object in the image is the sea (E).",sea,{'(E)': 158}
11000,sea,seg_train/seg_train/sea/17680.jpg, A cow is standing in the shallow water at the edge of the sea. There is a hill on the opposite side of the sea. The main object in the image is '(E) sea'.,sea,{'(E)': 146}
11001,sea,seg_train/seg_train/sea/2886.jpg," The image is in black and white. It shows a large body of water, with a town or city on the far shore. There are buildings, trees, and possibly other structures on the shore. The water is calm, with small waves rippling across it. The sky is cloudy, and the sun is not visible. The main object in the image is the sea. Answer: (E)",sea,{'(E)': 328}
11002,sea,seg_train/seg_train/sea/16491.jpg, The image shows a rocky coast with large waves crashing against it. The sky is dark and cloudy. There are two people standing on the rocks in the distance. The main object in the image is the sea. (E),sea,{'(E)': 198}
11003,sea,seg_train/seg_train/sea/7240.jpg, The image shows a seascape. The main object in the image is the sea. (E),sea,{'(E)': 70}
11004,sea,seg_train/seg_train/sea/1075.jpg, The image shows a rocky coast with a large rock in the foreground and a mountain range in the distance. The water is a deep blue and the sky is clear with a few clouds. The main object in the image is (E) sea.,sea,{'(E)': 202}
11005,sea,seg_train/seg_train/sea/15447.jpg," The image shows a rocky beach with the sea in the background. The sea is rough and choppy, and the waves are crashing against the rocks. The sky is cloudy, and the sun is not visible. There are no buildings, forests, glaciers, or mountains in the image. The main object in the image is the sea.
(E)",sea,{'(E)': 296}
11006,sea,seg_train/seg_train/sea/19311.jpg, The image shows a seascape. There are some rocks on the beach. The water is calm. There are some trees on the shore. The sky is blue and there are some clouds. There are some boats on the water. The main object in the image is the sea. Answer: (E),sea,{'(E)': 245}
11007,sea,seg_train/seg_train/sea/5353.jpg, The image shows a beach with white sand and crystal clear water. There are some clouds in the sky and the sun is shining. The main object in the image is the sea. (E),sea,{'(E)': 164}
11008,sea,seg_train/seg_train/sea/2036.jpg, The image shows a beach scene with a beautiful sunset. The main object in the image is the sea. (E),sea,{'(E)': 97}
11009,sea,seg_train/seg_train/sea/10108.jpg, The image shows a seascape with rocky formations in the distance. The main object in the image is the sea. Answer: (E),sea,{'(E)': 116}
11010,sea,seg_train/seg_train/sea/4651.jpg, A green sea turtle is swimming in the sea. (E),sea,{'(E)': 44}
11011,sea,seg_train/seg_train/sea/17760.jpg, The image shows a scene of a small harbor. There is a blue sky with some white clouds. The main object in the image is a wooden pier with a red roofed building on it. There are some trees and bushes on the shore. The water is calm and there are some small boats moored to the pier. (E),sea,{'(E)': 283}
11012,sea,seg_train/seg_train/sea/4446.jpg, The image is a view of the sea from a cave. The main object in the image is the sea. (E),sea,{'(E)': 86}
11013,sea,seg_train/seg_train/sea/11980.jpg," There are two sailboats on the sea. In the background, there is a mountain. (E)",sea,{'(E)': 77}
11014,sea,seg_train/seg_train/sea/540.jpg, The image shows a seascape. The main object in the image is the sea. (E),sea,{'(E)': 70}
11015,sea,seg_train/seg_train/sea/6942.jpg, The image shows a茅草屋on the sea. The main object in the image is (E) sea.,sea,{'(E)': 65}
11016,sea,seg_train/seg_train/sea/12892.jpg, The image shows a rocky coast with a large rock arch. The arch is located in the middle of the image and is surrounded by smaller rocks. The water below the arch is a deep blue color and the sky is light blue. There are some people on the rocks near the arch. The main object in the image is the rock arch. (A),buildings,{'(A)': 308}
11017,sea,seg_train/seg_train/sea/2937.jpg, The image shows three warships sailing in the ocean. There are some clouds and a rainbow in the sky. The main object in the image is the warship. (E),sea,{'(E)': 147}
11018,sea,seg_train/seg_train/sea/5551.jpg, (E) The main object in the image is the sea. The image shows a beach with a lifeguard tower on it. The sky is blue and the sun is shining. The waves are gently crashing on the shore.,sea,{'(E)': 1}
11019,sea,seg_train/seg_train/sea/13320.jpg," The image shows a vast body of water, with a mountain range in the distance. The water is a deep blue color, and the mountains are a light gray. The sky is a dark blue, and there are some clouds in the distance. The main object in the image is the sea. There are also some mountains in the background.",mountain,{}
11020,sea,seg_train/seg_train/sea/2154.jpg, The image is of a man standing in the sea. The man is muscular and is wearing a pair of black shorts. The sea is rough and is crashing against the man's legs. The sky is red and there are no clouds in the sky. The main object in the image is the man. (E),sea,{'(E)': 252}
11021,sea,seg_train/seg_train/sea/10245.jpg," The image shows a beautiful beach with crystal clear water. The water is so clear that you can see the bottom of the ocean. There are some rocks on the beach. The sky is blue and the sun is shining. The main object in the image is the sea.
(E)",sea,{'(E)': 241}
11022,sea,seg_train/seg_train/sea/11053.jpg, The image shows a yellow-orange nudibranch on a background of red algae. The main object in the image is (E) sea.,sea,{'(E)': 106}
11023,sea,seg_train/seg_train/sea/3200.jpg, (E) A brown dog is running in the shallow water. There is a sailboat floating on the water in the background.,sea,{'(E)': 1}
11024,sea,seg_train/seg_train/sea/13241.jpg," The image shows the view of a beach at sunset. The main object in the image is the sea. The sky is orange and the sun is setting over the horizon. The waves are gently crashing on the shore. There are some rocks on the beach. The sand is wet and glistening in the sunlight. There are no buildings, forests, glaciers, mountains, or streets in the image. So the answer is (E).",sea,{'(E)': 371}
11025,sea,seg_train/seg_train/sea/8908.jpg, A sea lion is swimming in the sea. (E),sea,{'(E)': 36}
11026,sea,seg_train/seg_train/sea/4504.jpg," The image shows a frozen sea with chunks of ice floating on the water. The main object in the image is the sea, category (E).",sea,{'(E)': 122}
11027,sea,seg_train/seg_train/sea/14588.jpg," The image shows a sea with a large ship on the horizon. The main object in the image is the sea, category (E).",sea,{'(E)': 107}
11028,sea,seg_train/seg_train/sea/7728.jpg, The image shows a seascape. There are some rocks on the beach. The main object in the image is the sea. So the answer is '(E)'.,sea,{'(E)': 123}
11029,sea,seg_train/seg_train/sea/5432.jpg," The image shows a sunset over a lake. The sky is orange and yellow, and the lake is reflecting the colors of the sky. There are some trees and plants on the shore of the lake. The main object in the image is the lake. Answer: (E)",sea,{'(E)': 227}
11030,sea,seg_train/seg_train/sea/59.jpg," The image shows a sunset over a body of water. The water is calm and still, and the sky is a gradient of orange, yellow, pink, and blue. There are some clouds in the sky, but they are not very prominent. There is a dark object in the foreground, which may be a dock or a pier. The main object in the image is the sea. Answer: (E)",sea,{'(E)': 327}
11031,sea,seg_train/seg_train/sea/5570.jpg, The image shows a (E) sea and a (F) street.,sea,"{'(E)': 19, '(F)': 33}"
11032,sea,seg_train/seg_train/sea/16563.jpg," The image shows a vast body of water, with large wind turbines in the distance. The sky is cloudy and the water is choppy. There are no buildings, forests, glaciers, mountains, or streets visible in the image. Therefore, the main object in the image is the (E) sea.",sea,{'(E)': 258}
11033,sea,seg_train/seg_train/sea/7000.jpg, The image shows a beach with a boat on the sand. The boat is the main object in the image. (E),sea,{'(E)': 92}
11034,sea,seg_train/seg_train/sea/9549.jpg," The image shows a body of water, with shrubs and other vegetation growing along the banks. In the background, there is a large body of water, which is likely a lake or the ocean. The main object in the image is the water. (E)",sea,{'(E)': 223}
11035,sea,seg_train/seg_train/sea/16372.jpg," The image shows a vast body of water, with a small rocky outcropping in the foreground. The water is a deep blue color, and the sky is clear with a few faint clouds. The outcropping is covered in a variety of rocks, and there are some small waves crashing against it. In the background, there is a faint outline of a city skyline. (E)",sea,{'(E)': 332}
11036,sea,seg_train/seg_train/sea/10041.jpg, The image shows a beach scene. The main object in the image is the sea. The image also contains sand and sky. (E),sea,{'(E)': 111}
11037,sea,seg_train/seg_train/sea/4452.jpg," The image shows a person standing on a cliff overlooking the sea. The sky is dark and cloudy, but the horizon is lit up by a bright sunset. The person is wearing a backpack and is looking out at the sea. The main object in the image is the sea. (E)",sea,{'(E)': 246}
11038,sea,seg_train/seg_train/sea/18787.jpg," The image shows a beach with people swimming in the ocean. There are also seagulls standing on the beach. The main object in the image is the ocean.
(E)",sea,{'(E)': 150}
11039,sea,seg_train/seg_train/sea/10644.jpg, The image shows a beach with the ocean in the background. The main object in the image is the sea. (E),sea,{'(E)': 100}
11040,sea,seg_train/seg_train/sea/6742.jpg," The image shows a beach with the sea in the background. The main object in the image is the sea.
(E)",sea,{'(E)': 98}
11041,sea,seg_train/seg_train/sea/8616.jpg," The image shows a large ship in the middle of the ocean. The ship is rusty and looks like it has been abandoned. The water is rough and there are white caps on the waves. The sky is cloudy and there is a seagull flying in the sky. The main object in the image is a ship.

(E)",sea,{'(E)': 273}
11042,sea,seg_train/seg_train/sea/2870.jpg," This is an image of a coral reef. The main object in the image is a coral reef.
(E)",sea,{'(E)': 81}
11043,sea,seg_train/seg_train/sea/6336.jpg," The image shows a beach with a large body of water, which is the sea. There is a log on the beach. The sky is blue and there are some clouds in the sky. There are no buildings, forests, glaciers, mountains, or streets in the image. So the answer is (E).",sea,{'(E)': 250}
11044,sea,seg_train/seg_train/sea/14836.jpg," The image shows a vast body of water, with a small object in the sky and some clouds. The main object in the image is the sea, which is labeled as (E).",sea,{'(E)': 148}
11045,sea,seg_train/seg_train/sea/13304.jpg," (E)
The main object in the image is the sea.",sea,{'(E)': 1}
11046,sea,seg_train/seg_train/sea/19176.jpg, The image shows the setting sun over the sea. The sky is orange and the sea is dark. The waves are gently crashing on the shore. There are some trees on the shore. The main object in the image is the sea. Answer: (E),sea,{'(E)': 214}
11047,sea,seg_train/seg_train/sea/17657.jpg," The image shows a vast body of water, with a few clouds in the sky. The water is calm and still, and the sky is a light grey. The main object in the image is the sea.
(E)",sea,{'(E)': 168}
11048,sea,seg_train/seg_train/sea/4626.jpg, The image shows two people are stand up paddle boarding in the ocean. The main object in the image is the sea. Answer: (E),sea,{'(E)': 120}
11049,sea,seg_train/seg_train/sea/3549.jpg, The image is in black and white. The main object in the image is a rocky beach. There is a sea behind the beach. The sea is calm. The sky is cloudy. The image is peaceful and relaxing. (E),sea,{'(E)': 186}
11050,sea,seg_train/seg_train/sea/4569.jpg, The image shows a seascape. The main object in the image is the sea. (E),sea,{'(E)': 70}
11051,sea,seg_train/seg_train/sea/14337.jpg," The image shows a small building on a pier extending into the sea. There is a body of water surrounding the pier.
(E)",sea,{'(E)': 115}
11052,sea,seg_train/seg_train/sea/17668.jpg, The image shows a fence on a pier with the sea in the background. The waves are splashing against the fence. (E),sea,{'(E)': 110}
11053,sea,seg_train/seg_train/sea/13565.jpg," The image shows a vast body of water, with waves crashing on the shore. The sky is blue and there are some clouds in the distance. The main object in the image is the sea.
(E)",sea,{'(E)': 173}
11054,sea,seg_train/seg_train/sea/1423.jpg, The image shows a beach with the sea in the background. There is a large amount of seaweed on the beach. The main object in the image is the sea (E).,sea,{'(E)': 146}
11055,sea,seg_train/seg_train/sea/12147.jpg," The image shows a large mountain covered with snow. There is a large body of water in front of the mountain, with some rocks in the foreground. There are some clouds in the sky, but it is mostly clear. The main object in the image is a mountain, so the answer is (D).",mountain,{'(D)': 264}
11056,sea,seg_train/seg_train/sea/14279.jpg," The image shows a setting sun over the ocean. The sky is a gradient of orange and yellow, with some scattered clouds. The sun is reflecting off the water, creating a golden path that leads to the horizon. The beach is covered in sand and there are some rocks visible in the foreground. The main object in the image is the sea. (E)",sea,{'(E)': 328}
11057,sea,seg_train/seg_train/sea/7081.jpg," The image shows a pregnant woman standing on a sea wall. There are some beach huts on the other side of the wall, and the sea is in the background. The main object in the image is the sea. (E)",sea,{'(E)': 190}
11058,sea,seg_train/seg_train/sea/17570.jpg," The image shows a rocky coast with a body of water in the background. The water is calm and still, and the sky is cloudy. There are some mountains in the distance. The main object in the image is the rocky coast. (E)",sea,{'(E)': 214}
11059,sea,seg_train/seg_train/sea/5308.jpg, The image is in black and white. The main object in the image is the sea. The sea is rough and choppy. The waves are crashing against the shore. The shore is made of pebbles. The sky is cloudy. (E),sea,{'(E)': 195}
11060,sea,seg_train/seg_train/sea/1741.jpg," The image shows the scene of the beach. The main object in the image is the sea. The image shows a large body of water, with waves crashing against the shore. The water is a deep blue color, and the waves are white. The sky is a light blue color, and there are some clouds in the sky. The sun is setting, and its rays are reflecting off the water. The beach is made of sand, and there are some rocks on the beach. There are no buildings, forests, glaciers, or mountains in the image. The main object in the image is the sea. So the answer is '(E)'.",sea,{'(E)': 544}
11061,sea,seg_train/seg_train/sea/1326.jpg," The image shows a beach with dark storm clouds overhead and a large body of water, with greenish-blue waves crashing on the shore. In the distance, there is a mountain range. The main object in the image is the (E) sea.",sea,{'(E)': 212}
11062,sea,seg_train/seg_train/sea/13981.jpg, The image shows an underwater scene. There are many bubbles rising from the bottom of the ocean. The bubbles are probably coming from a scuba diver. The main object in the image is the coral reef. (E),sea,{'(E)': 198}
11063,sea,seg_train/seg_train/sea/11033.jpg, The image shows a jellyfish underwater. The main object in the image is (E) sea.,sea,{'(E)': 73}
11064,sea,seg_train/seg_train/sea/16719.jpg, The image shows two cargo ships on the sea. The main object in the image is '(E) sea'.,sea,{'(E)': 78}
11065,sea,seg_train/seg_train/sea/2052.jpg," The image shows a rocky beach with blue water. There are some rocks in the water and a small boat. In the background, there is a larger boat. The main object in the image is the sea. '(E)'",sea,{'(E)': 185}
11066,sea,seg_train/seg_train/sea/4358.jpg, The image shows a seaside town. There are some buildings on the coast. The main object in the image is (A) buildings.,buildings,{'(A)': 104}
11067,sea,seg_train/seg_train/sea/5021.jpg," The image shows a seascape. There are some sailboats on the sea. The sky is cloudy. The main object in the image is the sea, so the answer is (E).",sea,{'(E)': 143}
11068,sea,seg_train/seg_train/sea/9755.jpg, (E) The main object in the image is the sea.,sea,{'(E)': 1}
11069,sea,seg_train/seg_train/sea/868.jpg," The image shows a heron standing on the rocky beach. The sea is rough and the waves are crashing against the rocks. The heron is standing still, watching the waves. The main object in the image is (E) sea.",sea,{'(E)': 198}
11070,sea,seg_train/seg_train/sea/11543.jpg," The image shows a vast body of water, with small waves breaking on the shore. The sky is blue and there are some faint clouds in the distance. The main object in the image is the sea.
(E)",sea,{'(E)': 185}
11071,sea,seg_train/seg_train/sea/18643.jpg," The image shows a rocky coast with the sea in the background. There are some small islands in the distance. The main object in the image is the sea.
(E)",sea,{'(E)': 150}
11072,sea,seg_train/seg_train/sea/14366.jpg, The image shows a beach with the sun setting over the ocean. The main object in the image is the sea. (E),sea,{'(E)': 103}
11073,sea,seg_train/seg_train/sea/19265.jpg, The image shows a seascape. The main object in the image is the sea. (E),sea,{'(E)': 70}
11074,sea,seg_train/seg_train/sea/5011.jpg, The image shows a chalk cliff coast. There is a town in the distance. The main object in the image is a cliff. So the answer is '(D)'.,mountain,{'(D)': 130}
