,label,image,description
12987,forest,seg_train/seg_train/forest/11614.jpg,
12988,forest,seg_train/seg_train/forest/10123.jpg,
12989,forest,seg_train/seg_train/forest/7184.jpg,
12990,forest,seg_train/seg_train/forest/5062.jpg,
12991,forest,seg_train/seg_train/forest/4348.jpg,
12992,forest,seg_train/seg_train/forest/11296.jpg,
12993,forest,seg_train/seg_train/forest/7174.jpg,
12994,forest,seg_train/seg_train/forest/18463.jpg,
12995,forest,seg_train/seg_train/forest/1663.jpg,
12996,forest,seg_train/seg_train/forest/11640.jpg,
12997,forest,seg_train/seg_train/forest/9381.jpg,
12998,forest,seg_train/seg_train/forest/3924.jpg,
12999,forest,seg_train/seg_train/forest/15307.jpg,
13001,forest,seg_train/seg_train/forest/13630.jpg,
13002,forest,seg_train/seg_train/forest/7724.jpg,
13003,forest,seg_train/seg_train/forest/813.jpg,
13004,forest,seg_train/seg_train/forest/15195.jpg,
13005,forest,seg_train/seg_train/forest/8856.jpg,
13006,forest,seg_train/seg_train/forest/18903.jpg,
13007,forest,seg_train/seg_train/forest/2681.jpg,
13008,forest,seg_train/seg_train/forest/12576.jpg,
13009,forest,seg_train/seg_train/forest/6153.jpg,
13010,forest,seg_train/seg_train/forest/2591.jpg,
13011,forest,seg_train/seg_train/forest/11659.jpg,
13012,forest,seg_train/seg_train/forest/10281.jpg,
13013,forest,seg_train/seg_train/forest/11094.jpg,
13014,forest,seg_train/seg_train/forest/18661.jpg,
13015,forest,seg_train/seg_train/forest/12621.jpg,
13016,forest,seg_train/seg_train/forest/14980.jpg,
13017,forest,seg_train/seg_train/forest/1590.jpg,
13018,forest,seg_train/seg_train/forest/10655.jpg,
13019,forest,seg_train/seg_train/forest/6042.jpg,
13020,forest,seg_train/seg_train/forest/19009.jpg,
13021,forest,seg_train/seg_train/forest/5326.jpg,
13022,forest,seg_train/seg_train/forest/13732.jpg,
13023,forest,seg_train/seg_train/forest/6106.jpg,
13025,forest,seg_train/seg_train/forest/15804.jpg,
13026,forest,seg_train/seg_train/forest/11376.jpg,
13027,forest,seg_train/seg_train/forest/3774.jpg,
13028,forest,seg_train/seg_train/forest/17130.jpg,
13029,forest,seg_train/seg_train/forest/9492.jpg,
13030,forest,seg_train/seg_train/forest/2661.jpg,
13031,forest,seg_train/seg_train/forest/8738.jpg,
13032,forest,seg_train/seg_train/forest/15763.jpg,
13033,forest,seg_train/seg_train/forest/9003.jpg,
13034,forest,seg_train/seg_train/forest/17444.jpg,
13035,forest,seg_train/seg_train/forest/5825.jpg,
13036,forest,seg_train/seg_train/forest/6137.jpg,
13037,forest,seg_train/seg_train/forest/11656.jpg,
13038,forest,seg_train/seg_train/forest/1235.jpg,
13039,forest,seg_train/seg_train/forest/9696.jpg,
13040,forest,seg_train/seg_train/forest/11610.jpg,
13041,forest,seg_train/seg_train/forest/1565.jpg,
13042,forest,seg_train/seg_train/forest/8511.jpg,
13044,forest,seg_train/seg_train/forest/14059.jpg,
13045,forest,seg_train/seg_train/forest/8743.jpg,
13046,forest,seg_train/seg_train/forest/12814.jpg,
13047,forest,seg_train/seg_train/forest/10153.jpg,
13048,forest,seg_train/seg_train/forest/8959.jpg,
13049,forest,seg_train/seg_train/forest/4543.jpg,
13050,forest,seg_train/seg_train/forest/1024.jpg,
13052,forest,seg_train/seg_train/forest/16082.jpg,
13053,forest,seg_train/seg_train/forest/7847.jpg,
13054,forest,seg_train/seg_train/forest/4761.jpg,
13056,forest,seg_train/seg_train/forest/5006.jpg,
13057,forest,seg_train/seg_train/forest/10761.jpg,
13058,forest,seg_train/seg_train/forest/49.jpg,
13059,forest,seg_train/seg_train/forest/11654.jpg,
13061,forest,seg_train/seg_train/forest/8497.jpg,
13062,forest,seg_train/seg_train/forest/5644.jpg,
13063,forest,seg_train/seg_train/forest/10954.jpg,
13064,forest,seg_train/seg_train/forest/18572.jpg,
13066,forest,seg_train/seg_train/forest/8595.jpg,
13067,forest,seg_train/seg_train/forest/11673.jpg,
13068,forest,seg_train/seg_train/forest/4707.jpg,
13070,forest,seg_train/seg_train/forest/12718.jpg,
13074,forest,seg_train/seg_train/forest/11364.jpg,
13075,forest,seg_train/seg_train/forest/4426.jpg,
13078,forest,seg_train/seg_train/forest/16152.jpg,
13080,forest,seg_train/seg_train/forest/16453.jpg,
13081,forest,seg_train/seg_train/forest/175.jpg,
13084,forest,seg_train/seg_train/forest/2044.jpg,
13085,forest,seg_train/seg_train/forest/17378.jpg,
13086,forest,seg_train/seg_train/forest/9078.jpg,
13087,forest,seg_train/seg_train/forest/12129.jpg,
13088,forest,seg_train/seg_train/forest/14213.jpg,
13089,forest,seg_train/seg_train/forest/5606.jpg,
13090,forest,seg_train/seg_train/forest/15668.jpg,
13091,forest,seg_train/seg_train/forest/14773.jpg,
13092,forest,seg_train/seg_train/forest/18472.jpg,
13093,forest,seg_train/seg_train/forest/11395.jpg,
13094,forest,seg_train/seg_train/forest/2381.jpg,
13095,forest,seg_train/seg_train/forest/13798.jpg,
13097,forest,seg_train/seg_train/forest/14956.jpg,
13098,forest,seg_train/seg_train/forest/2626.jpg,
13099,forest,seg_train/seg_train/forest/13716.jpg,
13100,forest,seg_train/seg_train/forest/4134.jpg,
13102,forest,seg_train/seg_train/forest/8379.jpg,
13107,forest,seg_train/seg_train/forest/3997.jpg,
13108,forest,seg_train/seg_train/forest/8333.jpg,
13109,forest,seg_train/seg_train/forest/10180.jpg,
13111,forest,seg_train/seg_train/forest/5176.jpg,
13112,forest,seg_train/seg_train/forest/14259.jpg,
13113,forest,seg_train/seg_train/forest/13310.jpg,
13114,forest,seg_train/seg_train/forest/4590.jpg, The image shows a forest with a path in the middle. The trees are tall and bare-branched. The ground is covered with fallen leaves. The sun is shining through the trees. (B)
13115,forest,seg_train/seg_train/forest/1455.jpg,
13116,forest,seg_train/seg_train/forest/17617.jpg,
13117,forest,seg_train/seg_train/forest/6687.jpg,
13118,forest,seg_train/seg_train/forest/4114.jpg,
13119,forest,seg_train/seg_train/forest/14177.jpg,
13120,forest,seg_train/seg_train/forest/1219.jpg,
13121,forest,seg_train/seg_train/forest/17890.jpg, The image shows a scene in a forest. The main object in the image is a tree. (B)
13122,forest,seg_train/seg_train/forest/15628.jpg, The image shows a scene of a forest. The main object in the image is a (B) forest.
13123,forest,seg_train/seg_train/forest/12548.jpg,
13124,forest,seg_train/seg_train/forest/5248.jpg,
13125,forest,seg_train/seg_train/forest/5941.jpg,
13126,forest,seg_train/seg_train/forest/714.jpg, The image shows a scene in a forest. The main object in the image is (B) forest.
13127,forest,seg_train/seg_train/forest/1224.jpg,
13128,forest,seg_train/seg_train/forest/639.jpg,
13129,forest,seg_train/seg_train/forest/11630.jpg,
13130,forest,seg_train/seg_train/forest/14338.jpg,
13131,forest,seg_train/seg_train/forest/11451.jpg,
13132,forest,seg_train/seg_train/forest/5024.jpg,
13133,forest,seg_train/seg_train/forest/9566.jpg,
13134,forest,seg_train/seg_train/forest/18154.jpg, The image shows a scene in a forest. There are many tall trees in the forest. The trees are covered with green leaves. There is a small pond in the middle of the forest. The pond is surrounded by green ferns. The sun is shining through the trees. The main object in the image is (B) forest.
13135,forest,seg_train/seg_train/forest/566.jpg,
13136,forest,seg_train/seg_train/forest/11068.jpg,
13137,forest,seg_train/seg_train/forest/18918.jpg,
13138,forest,seg_train/seg_train/forest/7756.jpg,
13139,forest,seg_train/seg_train/forest/10411.jpg, The image shows a scene in a forest. The main object in the image is (B) forest.
13140,forest,seg_train/seg_train/forest/2497.jpg, The image shows a scene in a forest. The main object in the image is (B) forest.
13141,forest,seg_train/seg_train/forest/3427.jpg,
13142,forest,seg_train/seg_train/forest/16205.jpg, The image shows a scene in a forest. The main object in the image is a tree. (B)
13143,forest,seg_train/seg_train/forest/10376.jpg,
13144,forest,seg_train/seg_train/forest/19142.jpg,
13145,forest,seg_train/seg_train/forest/4421.jpg," The image shows a scene in a forest. There are many trees in the image, and the ground is covered with leaves. There is a person walking in the forest. The main object in the image is (B) forest."
13146,forest,seg_train/seg_train/forest/18679.jpg," The image shows a scene in a forest. There are several large trees in the forest, and the ground is covered in leaves and branches. There is also a small stream running through the forest. The main object in the image is the forest. (B)"
13147,forest,seg_train/seg_train/forest/12110.jpg," The image shows a scene in a forest. There are several large trees in the foreground, and the ground is covered in leaves and branches. The trees are bare, and the leaves are a light green color. The sky is blue, and there are some clouds in the distance. The main object in the image is (B) forest."
13148,forest,seg_train/seg_train/forest/16241.jpg, The image shows a scene in a forest. The main object in the image is (B) forest.
13149,forest,seg_train/seg_train/forest/7854.jpg, The image shows a person walking on a dirt road in a forest. The main object in the image is (B) forest.
13150,forest,seg_train/seg_train/forest/11587.jpg,
13151,forest,seg_train/seg_train/forest/18926.jpg, The image shows a forest with a lot of fallen leaves and a large log covered with moss lying on the ground. (B)
13152,forest,seg_train/seg_train/forest/15143.jpg, The image shows a scene in a forest. The main object in the image is (B) forest.
13153,forest,seg_train/seg_train/forest/5643.jpg, The image shows a scene in a forest. The main object in the image is (B) forest.
13154,forest,seg_train/seg_train/forest/3711.jpg," The image shows a close-up of a tree trunk and branches with green leaves in a forest. The main object in the image is a tree, which is part of the forest. So the answer is '(B)'."
13155,forest,seg_train/seg_train/forest/11687.jpg, The image shows a scene in a forest. The main object in the image is a tree. (B)
13156,forest,seg_train/seg_train/forest/15257.jpg, The image shows a scene in a forest. The main object in the image is (B) forest.
13157,forest,seg_train/seg_train/forest/5517.jpg,
13158,forest,seg_train/seg_train/forest/14934.jpg, The image shows a scene in a forest. The main object in the image is (B) forest.
13159,forest,seg_train/seg_train/forest/5875.jpg, This is a picture of a beautiful waterfall in a forest. The main object in the image is (B) forest.
13160,forest,seg_train/seg_train/forest/5682.jpg,
13161,forest,seg_train/seg_train/forest/11719.jpg, (B) This is a picture of a forest. The main object in the image is a forest.
13162,forest,seg_train/seg_train/forest/9104.jpg, The image shows a scene in a forest. The main object in the image is a (B) forest.
13163,forest,seg_train/seg_train/forest/15144.jpg,
13164,forest,seg_train/seg_train/forest/11931.jpg, The image shows a scene in a forest. The main object in the image is (B) forest.
13165,forest,seg_train/seg_train/forest/925.jpg,
13166,forest,seg_train/seg_train/forest/7479.jpg," The image shows a scene of a forest. There are many trees in the image, and the ground is covered with leaves and branches. There is a small body of water in the foreground of the image. The main object in the image is the forest. (B)"
13167,forest,seg_train/seg_train/forest/13536.jpg," The image shows a forest with a road in the middle. The trees are tall and green, and the leaves are turning brown and yellow. The road is made of dirt and gravel, and it is surrounded by trees. (B)"
13168,forest,seg_train/seg_train/forest/6522.jpg, The image shows a scene in a forest. The main object in the image is (B) forest.
13169,forest,seg_train/seg_train/forest/8860.jpg, The image shows a tree-lined path. The path is made of dirt and is surrounded by tall trees. The trees are green and lush. The path is winding and leads off into the distance. There is a single beam of sunlight shining through the trees. The main object in the image is (B) forest.
13170,forest,seg_train/seg_train/forest/8177.jpg, The image shows a scene in a forest. The main object in the image is (B) forest.
13171,forest,seg_train/seg_train/forest/7179.jpg, The image shows a scene in a forest. The main object in the image is (B) forest.
13172,forest,seg_train/seg_train/forest/13431.jpg, The image shows a scene in a forest. The main object in the image is (B) forest.
13173,forest,seg_train/seg_train/forest/19192.jpg, The image is a photo of a forest. The main object in the image is (B) forest.
13174,forest,seg_train/seg_train/forest/2535.jpg,
13175,forest,seg_train/seg_train/forest/4763.jpg,
13176,forest,seg_train/seg_train/forest/8977.jpg," The image shows a dense forest. There are many trees, shrubs, and other plants in the forest. The ground is covered with leaves and branches. The main object in the image is (B) forest."
13177,forest,seg_train/seg_train/forest/6896.jpg,
13178,forest,seg_train/seg_train/forest/8711.jpg,
13179,forest,seg_train/seg_train/forest/3058.jpg, The image shows a path in a forest. The main object in the image is (B) forest.
13180,forest,seg_train/seg_train/forest/7388.jpg, The image shows a scene in a forest. The main object in the image is (B) forest.
13181,forest,seg_train/seg_train/forest/3344.jpg," The image is a photo of a forest. The main object in the image is a forest. The forest is dense and looks like it is in a temperate climate. The trees are tall and straight, and the branches are thick. The ground is covered in leaves and branches. There is a path in the middle of the forest. The path is made of dirt and is surrounded by trees. The image is taken from a low angle, which makes the trees look even taller. The forest is dark and mysterious, and it looks like it would be a great place to explore. (B)"
13183,forest,seg_train/seg_train/forest/14931.jpg,
13184,forest,seg_train/seg_train/forest/8301.jpg, The image shows a scene of a forest. The main object in the image is (B) forest.
13185,forest,seg_train/seg_train/forest/5531.jpg,
13186,forest,seg_train/seg_train/forest/18921.jpg,
13187,forest,seg_train/seg_train/forest/10705.jpg," The image shows a close-up of a tree trunk covered in thick, green moss. The tree is in a forest, surrounded by other trees of similar size and shape. The ground is covered in a thick layer of leaves and moss. (B)"
13188,forest,seg_train/seg_train/forest/7963.jpg,
13189,forest,seg_train/seg_train/forest/12610.jpg,
13191,forest,seg_train/seg_train/forest/14191.jpg,
13192,forest,seg_train/seg_train/forest/14494.jpg, The image shows a scene in a forest. The main object in the image is a tree. (B)
13194,forest,seg_train/seg_train/forest/19758.jpg,
13195,forest,seg_train/seg_train/forest/5456.jpg,
13197,forest,seg_train/seg_train/forest/16043.jpg,
13198,forest,seg_train/seg_train/forest/11377.jpg,
13199,forest,seg_train/seg_train/forest/10294.jpg,
13201,forest,seg_train/seg_train/forest/18652.jpg,
13203,forest,seg_train/seg_train/forest/10929.jpg,
13204,forest,seg_train/seg_train/forest/14712.jpg,
13206,forest,seg_train/seg_train/forest/7102.jpg,
13207,forest,seg_train/seg_train/forest/10786.jpg,
13208,forest,seg_train/seg_train/forest/10896.jpg,
13209,forest,seg_train/seg_train/forest/3315.jpg,
13210,forest,seg_train/seg_train/forest/2233.jpg,
13211,forest,seg_train/seg_train/forest/1765.jpg,
13213,forest,seg_train/seg_train/forest/19542.jpg,
13214,forest,seg_train/seg_train/forest/15529.jpg,
13215,forest,seg_train/seg_train/forest/2152.jpg,
13216,forest,seg_train/seg_train/forest/2921.jpg,
13217,forest,seg_train/seg_train/forest/19026.jpg,
13218,forest,seg_train/seg_train/forest/7814.jpg,
13219,forest,seg_train/seg_train/forest/18431.jpg,
13220,forest,seg_train/seg_train/forest/4181.jpg,
13221,forest,seg_train/seg_train/forest/14174.jpg,
13222,forest,seg_train/seg_train/forest/1034.jpg,
13223,forest,seg_train/seg_train/forest/7805.jpg,
13224,forest,seg_train/seg_train/forest/16951.jpg,
13225,forest,seg_train/seg_train/forest/14648.jpg,
13226,forest,seg_train/seg_train/forest/12034.jpg,
13227,forest,seg_train/seg_train/forest/7799.jpg,
13228,forest,seg_train/seg_train/forest/11225.jpg,
13229,forest,seg_train/seg_train/forest/19706.jpg,
13230,forest,seg_train/seg_train/forest/4709.jpg,
13231,forest,seg_train/seg_train/forest/14495.jpg,
13232,forest,seg_train/seg_train/forest/12699.jpg,
13233,forest,seg_train/seg_train/forest/111.jpg,
13234,forest,seg_train/seg_train/forest/5973.jpg,
13235,forest,seg_train/seg_train/forest/8480.jpg,
13236,forest,seg_train/seg_train/forest/19336.jpg, The image is a black and white photo of a forest. The main objects in the image are trees. (B)
13237,forest,seg_train/seg_train/forest/9930.jpg,
13238,forest,seg_train/seg_train/forest/17678.jpg,
13239,forest,seg_train/seg_train/forest/8069.jpg, The image shows two people hiking in a forest. The main object in the image is (B) forest.
13240,forest,seg_train/seg_train/forest/7704.jpg,
13241,forest,seg_train/seg_train/forest/13006.jpg, The image is a photo of a forest. The main object in the image is (B) forest.
13242,forest,seg_train/seg_train/forest/11188.jpg,
13243,forest,seg_train/seg_train/forest/6456.jpg,
13244,forest,seg_train/seg_train/forest/7125.jpg,
13245,forest,seg_train/seg_train/forest/628.jpg, The image shows a scene in a forest. The main object in the image is a tree. (B)
13246,forest,seg_train/seg_train/forest/13197.jpg, The image shows a scene in a forest. The main object in the image is a large tree. (B)
13247,forest,seg_train/seg_train/forest/9746.jpg, The image shows a scene in a forest. The main object in the image is (B) forest.
13248,forest,seg_train/seg_train/forest/12032.jpg,
13249,forest,seg_train/seg_train/forest/10962.jpg,
13250,forest,seg_train/seg_train/forest/18507.jpg, The image shows a scene in a forest. The main object in the image is (B) forest.
13251,forest,seg_train/seg_train/forest/1592.jpg, The image shows a scene in a forest. The main object in the image is (B) forest.
13252,forest,seg_train/seg_train/forest/6021.jpg,
13253,forest,seg_train/seg_train/forest/1781.jpg, The image shows a scene of a forest. The main object in the image is (B) forest.
13254,forest,seg_train/seg_train/forest/10597.jpg,
13255,forest,seg_train/seg_train/forest/2942.jpg, The image shows a dense forest with tall trees and a thick understory of ferns. (B)
13256,forest,seg_train/seg_train/forest/8563.jpg, The image shows a forest. The main object in the image is (B) forest.
13257,forest,seg_train/seg_train/forest/13274.jpg, The image shows a scene of a forest. The main object in the image is a forest. The image shows a dirt road winding through a dense forest. The trees are tall and have thick branches. The leaves on the trees are green. The ground is covered with leaves and branches. There is a small opening in the trees to the right of the road. The sky is blue and there are some white clouds in the distance. The main object in the image is (B) forest.
13258,forest,seg_train/seg_train/forest/7955.jpg, The image shows a forest with green trees and a small river running through it. The main object in the image is (B) forest.
13259,forest,seg_train/seg_train/forest/11314.jpg, The image shows a scene in a forest. The main object in the image is (B) forest.
13260,forest,seg_train/seg_train/forest/1369.jpg, The image shows a scene in a forest. The main object in the image is a tree. (B)
13261,forest,seg_train/seg_train/forest/10847.jpg, The image shows the top of some very tall tress. (B)
13262,forest,seg_train/seg_train/forest/2037.jpg, The image is in black and white. The main objects in the image are trees. There are many trees in the image. The trees are tall and bare. The branches of the trees are twisted and gnarled. The ground is covered with leaves and branches. There is a large rock in the middle of the image. The rock is covered with moss. There is a small stream of water running through the image. The water is clear and reflects the trees and the sky. The sky is cloudy and overcast. (B)
13263,forest,seg_train/seg_train/forest/14455.jpg, The image shows a scene in a forest. The main object in the image is (B) forest.
13264,forest,seg_train/seg_train/forest/12488.jpg, The image shows a scene in a forest. The main object in the image is a path. (B)
13265,forest,seg_train/seg_train/forest/16812.jpg, The image shows a scene in a forest. There are tall trees and a path on the ground. The main object in the image is (B) forest.
13266,forest,seg_train/seg_train/forest/5404.jpg, The image is a photo of a forest. The main objects in the image are trees. (B)
13267,forest,seg_train/seg_train/forest/2274.jpg," The image shows a scene in a forest. There are several large trees in the forest, and the ground is covered in leaves and branches. The main object in the image is (B) forest."
13268,forest,seg_train/seg_train/forest/6824.jpg,
13269,forest,seg_train/seg_train/forest/13809.jpg,
13270,forest,seg_train/seg_train/forest/2215.jpg,
13271,forest,seg_train/seg_train/forest/14316.jpg, The image shows a scene in a forest. The main object in the image is a tree. (B)
13272,forest,seg_train/seg_train/forest/7261.jpg, The image shows a scene in a forest. The main object in the image is a (B) forest.
13273,forest,seg_train/seg_train/forest/978.jpg,
13274,forest,seg_train/seg_train/forest/14642.jpg,
13275,forest,seg_train/seg_train/forest/13045.jpg,
13276,forest,seg_train/seg_train/forest/7949.jpg,
13277,forest,seg_train/seg_train/forest/3507.jpg, The image shows a scene in a forest. The main object in the image is (B) forest.
13278,forest,seg_train/seg_train/forest/12591.jpg,
13279,forest,seg_train/seg_train/forest/6065.jpg,
13280,forest,seg_train/seg_train/forest/9366.jpg,
13281,forest,seg_train/seg_train/forest/13499.jpg,
13283,forest,seg_train/seg_train/forest/3025.jpg,
13284,forest,seg_train/seg_train/forest/7507.jpg,
13285,forest,seg_train/seg_train/forest/3001.jpg,
13286,forest,seg_train/seg_train/forest/13733.jpg,
13287,forest,seg_train/seg_train/forest/14344.jpg,
13289,forest,seg_train/seg_train/forest/7940.jpg,
13292,forest,seg_train/seg_train/forest/18337.jpg,
13297,forest,seg_train/seg_train/forest/9246.jpg,
13298,forest,seg_train/seg_train/forest/10605.jpg,
13299,forest,seg_train/seg_train/forest/13487.jpg,
13300,forest,seg_train/seg_train/forest/7617.jpg,
13302,forest,seg_train/seg_train/forest/4935.jpg,
13304,forest,seg_train/seg_train/forest/10235.jpg,
13305,forest,seg_train/seg_train/forest/17183.jpg,
13307,forest,seg_train/seg_train/forest/10940.jpg,
13308,forest,seg_train/seg_train/forest/7409.jpg,
13311,forest,seg_train/seg_train/forest/12868.jpg,
13316,forest,seg_train/seg_train/forest/5610.jpg,
13318,forest,seg_train/seg_train/forest/14873.jpg,
13319,forest,seg_train/seg_train/forest/597.jpg,
13321,forest,seg_train/seg_train/forest/14441.jpg,
13322,forest,seg_train/seg_train/forest/18696.jpg,
13326,forest,seg_train/seg_train/forest/4301.jpg,
13327,forest,seg_train/seg_train/forest/6389.jpg,
13328,forest,seg_train/seg_train/forest/13637.jpg,
13330,forest,seg_train/seg_train/forest/17715.jpg,
13331,forest,seg_train/seg_train/forest/4323.jpg,
13332,forest,seg_train/seg_train/forest/9343.jpg,
13333,forest,seg_train/seg_train/forest/10861.jpg,
13334,forest,seg_train/seg_train/forest/18245.jpg,
13339,forest,seg_train/seg_train/forest/7803.jpg,
13346,forest,seg_train/seg_train/forest/8460.jpg,
13347,forest,seg_train/seg_train/forest/3654.jpg,
13349,forest,seg_train/seg_train/forest/501.jpg,
13350,forest,seg_train/seg_train/forest/16732.jpg,
13358,forest,seg_train/seg_train/forest/12456.jpg,
13364,forest,seg_train/seg_train/forest/14570.jpg,
13365,forest,seg_train/seg_train/forest/6056.jpg,
13366,forest,seg_train/seg_train/forest/2993.jpg,
13367,forest,seg_train/seg_train/forest/5742.jpg,
13369,forest,seg_train/seg_train/forest/14488.jpg,
13371,forest,seg_train/seg_train/forest/6161.jpg,
13381,forest,seg_train/seg_train/forest/19992.jpg,
13382,forest,seg_train/seg_train/forest/16953.jpg,
13384,forest,seg_train/seg_train/forest/13423.jpg,
13385,forest,seg_train/seg_train/forest/11229.jpg,
13386,forest,seg_train/seg_train/forest/3732.jpg,
13387,forest,seg_train/seg_train/forest/1518.jpg,
13389,forest,seg_train/seg_train/forest/1488.jpg,
13390,forest,seg_train/seg_train/forest/11866.jpg,
13393,forest,seg_train/seg_train/forest/1315.jpg,
13394,forest,seg_train/seg_train/forest/758.jpg,
13395,forest,seg_train/seg_train/forest/11043.jpg,
13396,forest,seg_train/seg_train/forest/8208.jpg,
13397,forest,seg_train/seg_train/forest/17735.jpg,
13398,forest,seg_train/seg_train/forest/13388.jpg,
13399,forest,seg_train/seg_train/forest/18582.jpg,
13400,forest,seg_train/seg_train/forest/10684.jpg,
13401,forest,seg_train/seg_train/forest/20051.jpg,
13403,forest,seg_train/seg_train/forest/13263.jpg,
13409,forest,seg_train/seg_train/forest/15757.jpg,
13411,forest,seg_train/seg_train/forest/5808.jpg,
13414,forest,seg_train/seg_train/forest/5575.jpg,
13415,forest,seg_train/seg_train/forest/9317.jpg,
13417,forest,seg_train/seg_train/forest/5074.jpg,
13419,forest,seg_train/seg_train/forest/9969.jpg,
13420,forest,seg_train/seg_train/forest/4943.jpg,
13421,forest,seg_train/seg_train/forest/19747.jpg,
13422,forest,seg_train/seg_train/forest/18092.jpg,
13423,forest,seg_train/seg_train/forest/14475.jpg,
13424,forest,seg_train/seg_train/forest/17642.jpg,
13425,forest,seg_train/seg_train/forest/134.jpg,
13426,forest,seg_train/seg_train/forest/7285.jpg,
13427,forest,seg_train/seg_train/forest/15232.jpg,
13428,forest,seg_train/seg_train/forest/1728.jpg,
13429,forest,seg_train/seg_train/forest/6061.jpg,
13430,forest,seg_train/seg_train/forest/15597.jpg,
13432,forest,seg_train/seg_train/forest/14307.jpg,
13433,forest,seg_train/seg_train/forest/12739.jpg,
13438,forest,seg_train/seg_train/forest/5205.jpg,
13451,forest,seg_train/seg_train/forest/6887.jpg,
13455,forest,seg_train/seg_train/forest/14126.jpg,
13456,forest,seg_train/seg_train/forest/13157.jpg,
13457,forest,seg_train/seg_train/forest/5935.jpg,
13458,forest,seg_train/seg_train/forest/17586.jpg,
13459,forest,seg_train/seg_train/forest/18088.jpg,
13460,forest,seg_train/seg_train/forest/627.jpg,
13461,forest,seg_train/seg_train/forest/6085.jpg,
13462,forest,seg_train/seg_train/forest/8510.jpg,
13463,forest,seg_train/seg_train/forest/9090.jpg,
13464,forest,seg_train/seg_train/forest/3935.jpg,
13465,forest,seg_train/seg_train/forest/7532.jpg,
13466,forest,seg_train/seg_train/forest/12216.jpg,
13467,forest,seg_train/seg_train/forest/14727.jpg,
13468,forest,seg_train/seg_train/forest/10387.jpg,
13469,forest,seg_train/seg_train/forest/13824.jpg,
13470,forest,seg_train/seg_train/forest/11074.jpg,
13471,forest,seg_train/seg_train/forest/1079.jpg,
13472,forest,seg_train/seg_train/forest/7012.jpg,
13473,forest,seg_train/seg_train/forest/18574.jpg,
13474,forest,seg_train/seg_train/forest/3780.jpg,
13475,forest,seg_train/seg_train/forest/7802.jpg,
13476,forest,seg_train/seg_train/forest/13380.jpg,
13477,forest,seg_train/seg_train/forest/16974.jpg,
13478,forest,seg_train/seg_train/forest/14516.jpg,
13479,forest,seg_train/seg_train/forest/7884.jpg,
13480,forest,seg_train/seg_train/forest/3687.jpg,
13481,forest,seg_train/seg_train/forest/10217.jpg,
13482,forest,seg_train/seg_train/forest/4846.jpg,
13483,forest,seg_train/seg_train/forest/9848.jpg,
13484,forest,seg_train/seg_train/forest/16527.jpg,
13485,forest,seg_train/seg_train/forest/2290.jpg,
13486,forest,seg_train/seg_train/forest/16735.jpg,
13487,forest,seg_train/seg_train/forest/15422.jpg,
13488,forest,seg_train/seg_train/forest/5786.jpg,
13489,forest,seg_train/seg_train/forest/1902.jpg,
13490,forest,seg_train/seg_train/forest/11716.jpg,
13491,forest,seg_train/seg_train/forest/13134.jpg,
13492,forest,seg_train/seg_train/forest/6527.jpg,
13493,forest,seg_train/seg_train/forest/4001.jpg,
13494,forest,seg_train/seg_train/forest/10542.jpg,
13496,forest,seg_train/seg_train/forest/8913.jpg,
13497,forest,seg_train/seg_train/forest/9473.jpg,
13498,forest,seg_train/seg_train/forest/14263.jpg,
13499,forest,seg_train/seg_train/forest/15035.jpg,
13500,forest,seg_train/seg_train/forest/19858.jpg,
13501,forest,seg_train/seg_train/forest/361.jpg,
13502,forest,seg_train/seg_train/forest/10513.jpg,
13503,forest,seg_train/seg_train/forest/4306.jpg,
13504,forest,seg_train/seg_train/forest/19243.jpg,
13505,forest,seg_train/seg_train/forest/11918.jpg,
13506,forest,seg_train/seg_train/forest/10197.jpg,
13507,forest,seg_train/seg_train/forest/13833.jpg,
13508,forest,seg_train/seg_train/forest/226.jpg,
13509,forest,seg_train/seg_train/forest/335.jpg,
13510,forest,seg_train/seg_train/forest/10772.jpg,
13511,forest,seg_train/seg_train/forest/9670.jpg,
13512,forest,seg_train/seg_train/forest/17600.jpg,
13513,forest,seg_train/seg_train/forest/5211.jpg,
13514,forest,seg_train/seg_train/forest/12126.jpg,
13515,forest,seg_train/seg_train/forest/17730.jpg,
13516,forest,seg_train/seg_train/forest/9667.jpg,
13517,forest,seg_train/seg_train/forest/19630.jpg,
13518,forest,seg_train/seg_train/forest/6530.jpg,
13519,forest,seg_train/seg_train/forest/6341.jpg,
13520,forest,seg_train/seg_train/forest/13723.jpg,
13521,forest,seg_train/seg_train/forest/9955.jpg,
13522,forest,seg_train/seg_train/forest/15313.jpg,
13523,forest,seg_train/seg_train/forest/12308.jpg,
13524,forest,seg_train/seg_train/forest/2949.jpg,
13525,forest,seg_train/seg_train/forest/13130.jpg,
13526,forest,seg_train/seg_train/forest/3259.jpg,
13527,forest,seg_train/seg_train/forest/3985.jpg,
13528,forest,seg_train/seg_train/forest/18849.jpg,
13529,forest,seg_train/seg_train/forest/18945.jpg,
13530,forest,seg_train/seg_train/forest/18660.jpg,
13531,forest,seg_train/seg_train/forest/11969.jpg,
13532,forest,seg_train/seg_train/forest/6154.jpg,
13533,forest,seg_train/seg_train/forest/11138.jpg,
13534,forest,seg_train/seg_train/forest/19752.jpg,
13535,forest,seg_train/seg_train/forest/13726.jpg,
